H2A_N,13.0
H2A_N,13.0
H2A_N,13.0
H2A_N,13.4
H2A_N,13.600000000000001
H2A_N,13.600000000000001
H2A_N,13.8
H2A_N,13.8
H2A_N,130.6
H2A_N,1303.2
H2A_N,132.8
H2A_N,137.0
H2A_N,14.0
H2A_N,14.200000000000001
H2A_N,14.4
H2A_N,14.4
H2A_N,14.4
H2A_N,14.600000000000001
H2A_N,14.600000000000001
H2A_N,140.8
H2A_N,141.8
H2A_N,1453.4
H2A_N,15.0
H2A_N,15.200000000000001
H2A_N,15.4
H2A_N,15.600000000000001
H2A_N,15.8
H2A_N,153.8
H2A_N,16.0
H2A_N,16.400000000000002
H2A_N,16.400000000000002
H2A_N,16.6
H2A_N,16.8
H2A_N,16.8
H2A_N,160.0
H2A_N,161.0
H2A_N,168.4
H2A_N,168.4
H2A_N,17.2
H2A_N,17.400000000000002
H2A_N,17.400000000000002
H2A_N,17.6
H2A_N,170.0
H2A_N,172.0
H2A_N,18.0
H2A_N,18.2
H2A_N,18.2
H2A_N,181.0
H2A_N,19.6
H2A_N,191.0
H2A_N,193.20000000000002
H2A_N,20.8
H2A_N,200.8
H2A_N,21.0
H2A_N,21.200000000000003
H2A_N,21.400000000000002
H2A_N,21.400000000000002
H2A_N,214.8
H2A_N,226.4
H2A_N,228.60000000000002
H2A_N,2281.8
H2A_N,2376.0
H2A_N,24.0
H2A_N,24.200000000000003
H2A_N,24.400000000000002
H2A_N,25.0
H2A_N,25.200000000000003
H2A_N,25.400000000000002
H2A_N,251.4
H2A_N,26.200000000000003
H2A_N,26.200000000000003
H2A_N,26.400000000000002
H2A_N,26.400000000000002
H2A_N,260.8
H2A_N,27.200000000000003
H2A_N,27.200000000000003
H2A_N,27.6
H2A_N,28.200000000000003
H2A_N,2823.8
H2A_N,29.400000000000002
H2A_N,29.8
H2A_N,2992.2000000000003
H2A_N,30.200000000000003
H2A_N,3066.2000000000003
H2A_N,31.200000000000003
H2A_N,31.8
H2A_N,32.800000000000004
H2A_N,331.0
H2A_N,338.20000000000005
H2A_N,3385.6000000000004
H2A_N,34.4
H2A_N,34.800000000000004
H2A_N,340.0
H2A_N,3489.2000000000003
H2A_N,35.6
H2A_N,358.6
H2A_N,36.0
H2A_N,36.800000000000004
H2A_N,37.800000000000004
H2A_N,38.2
H2A_N,38.6
H2A_N,39.6
H2A_N,39.800000000000004
H2A_N,403.40000000000003
H2A_N,406.0
H2A_N,41.400000000000006
H2A_N,41.6
H2A_N,411.0
H2A_N,42.800000000000004
H2A_N,4446.400000000001
H2A_N,45.800000000000004
H2A_N,477.8
H2A_N,48.400000000000006
H2A_N,48.6
H2A_N,480.20000000000005
H2A_N,4800.2
H2A_N,485.8
H2A_N,49.2
H2A_N,49.6
H2A_N,51.0
H2A_N,51.2
H2A_N,52.2
H2A_N,52.400000000000006
H2A_N,539.0
H2A_N,54.400000000000006
H2A_N,553.4
H2A_N,56.2
H2A_N,56.400000000000006
H2A_N,57.0
H2A_N,57.0
H2A_N,58.800000000000004
H2A_N,61.0
H2A_N,631.8000000000001
H2A_N,69.2
H2A_N,69.60000000000001
H2A_N,69.8
H2A_N,69.8
H2A_N,70.0
H2A_N,71.0
H2A_N,73.4
H2A_N,81.60000000000001
H2A_N,82.60000000000001
H2A_N,82.60000000000001
H2A_N,89.2
H2A_N,915.8000000000001
H2B,10.0
H2B,10.0
H2B,10.0
